解析ファイル,SampleHSD.dat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
波長単位,[nm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850,855,860,865,870,875,880,885,890,895,900,905,910,915,920,925,930,935,940,945,950,955,960,965,970,975,980,985,990,995,1000,1005,1010,1015,1020,1025,1030,1035,1040,1045,1050
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192,0.084215192
